SGB ID	Species label	NCBI taxID	Alternative species labels	Alternative NCBI taxIDs
SGB24257	Yangia_pacifica	311180	Yangia_sp_PrR007,Yangia_sp_PrR003	2706884,2706776
SGB24054	Sorangium_cellulosum	56		
SGB24275	Rhodobacteraceae_bacterium_TG_679	2072018		
SGB24292	Ruegeria_sp_AD91A	2293862		
SGB24289	Rhodobacteraceae_bacterium_BAR1	2171755		
SGB24286	Sulfitobacter_sp_JL08	2070369		
SGB24302	Aliiroseovarius_pelagivivens	1639690		
SGB24266	Jannaschia_seohaensis	475081		
SGB24301	Primorskyibacter_insulae	1695997		
SGB24294	Phaeobacter_gallaeciensis	60890	Rhodobacteraceae_bacterium_EL53,Rhodobacteraceae_bacterium_Alg241_R94	2107583,2306001
SGB24308	Pelagivirga_sediminicola	2170575		
SGB24306	Sulfitobacter_sp_SK011	1389004		
SGB24307	Rhodobacteraceae_bacterium_FSX_11	2200892		
SGB24288	Shimia_abyssi	1662395		
SGB24296	Epibacterium_scottomollicae	483013		
SGB24312	Celeribacter_persicus	1651082		
SGB24313	Celeribacter_baekdonensis	875171		
SGB24318	Loktanella_sp_D2R18	2267230		
SGB24319	Yoonia_sediminilitoris	1286148		
SGB24317	Yoonia_maritima	1435347		
SGB24287	Sulfitobacter_sp_SK012	1389005		
SGB24291	Ruegeria_sp_A3M17	2267229		
SGB24293	Ruegeria_mediterranea	1280832		
SGB24316	Pelagicola_sp_LXJ1103	2175247		
SGB24343	Oceanicaulis_sp_HL_87	1479238		
SGB24310	Palleronia_abyssalis	1501240		
SGB24324	Ascidiaceihabitans_donghaensis	1510460		
SGB24320	Loktanella_sp_PT4BL	2135611		
SGB24345	Oceanicaulis_sp_PT13A	2135616	Oceanicaulis_sp_PT4D	2135617
SGB24341	Parvularcula_sp_SM1705	2292771		
SGB24354	Zavarzinia_compransoris	1264899		
SGB24344	Marinicauda_sp_WD6_1	2135793		
SGB24309	Thalassorhabdomicrobium_marinisediminis	2170577		
SGB24355	Zavarzinia_sp_HR_AS	2211142		
SGB24315	Donghicola_tyrosinivorans	1652492		
SGB24338	Magnetospirillum_kuznetsovii	2053833		
SGB24375	Methylovirgula_ligni	569860		
SGB24369	Humitalea_rosea	990373		
SGB24372	Rhodoblastus_sphagnicola	333368		
SGB24377	Methylovirgula_sp_4M_Z18	2293567		
SGB24374	Methylocystis_rosea	173366	Methylocystis_sp_SB2,Methylocystis_sp_MitZ_2018	743836,2127046
SGB24388	Rhodopseudomonas_palustris	1076	Rhodopseudomonas_faecalis	99655
SGB24367	Roseomonas_aestuarii	568898		
SGB24373	Methylosinus_sporium	428	Methylosinus_sp_RM1	2583817
SGB24363	Azospirillum_sp_CFH_70021	2202148		
SGB24361	Azospirillum_sp_M2T2B2	682998		
SGB24383	Tardiphaga_sp_OV697	2135487		
SGB24387	Rhodopseudomonas_palustris	1076		
SGB24360	Azospirillum_sp_TSH100	652764		
SGB24386	Rhodopseudomonas_pentothenatexigens	999699	Rhodopseudomonas_thermotolerans	999700
SGB24368	Acetobacteraceae_bacterium_DB1506	2230885		
SGB24349	Rhodopila_globiformis	1071		
SGB24382	Bradyrhizobium_sp_NFR13	1566285	Tardiphaga_sp_CF115	2135486
SGB24401	Rhodoplanes_elegans	29408		
SGB24384	Rhodopseudomonas_palustris	1076	Rhodopseudomonas_sp_BR0C11,Rhodopseudomonas_sp_BR0G17	2269370,2269368
SGB24404	Pseudolabrys_sp_GY_H	2292256		
SGB24406	Variibacter_gotjawalensis	1333996		
SGB24403	Pseudolabrys_taiwanensis	331696		
SGB24415	Phreatobacter_cathodiphilus	1868589		
SGB24362	Azospirillum_sp_TSO35_2	716796		
SGB24370	Roseomonas_sp_CQN31	2184016		
SGB24400	Rhodoplanes_roseus	29409		
SGB24402	Rhodoplanes_piscinae	444923	Rhodoplanes_serenus	200615
SGB24411	Microvirga_subterranea	186651		
SGB24410	Microvirga_sp_17_mud_1_3	2082949		
SGB24390	Rhizobium_tropici	398		
SGB24414	Phreatobacter_oligotrophus	1122261		
SGB24409	Labrys_okinawensis	346911		
SGB24396	Bradyrhizobium_sp_MOS002	2133947		
SGB24425	Methylobacterium_sp_GV094	2135678	Methylobacterium_sp_GV104	2135679
SGB24391	Bradyrhizobium_vignae	1549949	Bradyrhizobium_sp_ORS_3257	167468
SGB24424	Methylobacterium_terrae	2202827		
SGB24439	Fulvimarina_endophytica	2293836		
SGB24416	Bosea_sp_RCAM04680	2282885	Bosea_sp_RCAM04685	2283844
SGB24446	Aestuariivirga_litoralis	2650924		
SGB24417	Bosea_sp_CF476	2135474		
SGB24457	Caulobacter_sp_HMWF009	2056846	Caulobacter_sp_HMWF025	2056860
SGB24419	Bosea_sp_124	2135642		
SGB24428	Methylobacterium_sp_CLZ	2696060	Methylobacterium_sp_DM1	2067957
SGB24418	Bosea_sp_1131	1871628		
SGB24413	Alsobacter_sp_SH9	2109933		
SGB24449	Brevundimonas_sp_MYb27	2033726	Brevundimonas_sp_MYb31,Brevundimonas_sp_MYb52,Brevundimonas_sp_MYb46,Brevundimonas_sp_MYb33	1848616,1848622,1848620,1848617
SGB24397	Bradyrhizobium_lablabi	722472		
SGB24470	Phenylobacterium_deserti	1914756		
SGB24466	Phenylobacterium_kunshanense	1445034		
SGB24429	Methylobacterium_sp_B4	1938755		
SGB24471	Phenylobacterium_sp_HYN0004	2201350		
SGB24342	Marinicaulis_flavus	2058213		
SGB24443	Breoghania_corrubedonensis	665038		
SGB24433	Methylobacterium_sp_17Sr1_43	2202828		
SGB24434	Methylobacterium_sp_17SD2_17	2202825		
SGB24468	Phenylobacterium_hankyongense	1813876		
SGB24436	Roseiarcus_fermentans	1473586		
SGB24478	Devosia_indica	2079253	Devosia_sp_I507	2083786
SGB24456	Brevundimonas_halotolerans	69670		
SGB24461	Caulobacter_sp_774	2172652		
SGB24412	Microvirga_sp_KLBC_81	1862707		
SGB24442	Rhodobium_orientis	34017		
SGB24472	Asticcacaulis_sp_CF398	2135738		
SGB24447	Chelatococcus_asaccharovorans	28210		
SGB24482	Pelagibacterium_sp_XYN52	2282655		
SGB24469	Phenylobacterium_sp_LX32	2170551		
SGB24499	Falsochrobactrum_sp_HN4	2201899		
SGB24495	Ochrobactrum_oryzae	335286		
SGB24445	Acuticoccus_sp_PTG4_2	2184697		
SGB24501	Falsochrobactrum_ovis	1293442		
SGB24475	Labrenzia_sp_011	2171494		
SGB24459	Caulobacter_sp_D5	357400		
SGB24477	Pannonibacter_phragmitetus	121719		
SGB24444	Hartmannibacter_diazotrophicus	1482074		
SGB24479	Devosia_marina	2683198	Devosia_sp_PTEAB7WZ	2135613
SGB24364	Azospirillum_sp_TSO22_1	716789		
SGB24485	Phyllobacterium_bourgognense	314236		
SGB24494	Ochrobactrum_tritici	94626	Ochrobactrum_sp_POC9	2203419
SGB24486	Phyllobacterium_endophyticum	1149773		
SGB24476	Labrenzia_marina	281252		
SGB24514	Ciceribacter_lividus	1197950		
SGB24509	Rhizobium_naphthalenivorans	1118451	Rhizobium_selenitireducens	448181
SGB24498	Ochrobactrum_haematophilum	419474	Ochrobactrum_sp_BO_7,Brucellaceae_bacterium_VT_16_1752,Ochrobactrum_sp_LCB8,Ochrobactrum_soli	2448455,2487907,2479765,2448455
SGB24487	Rhizobiales_bacterium	1909294	Phyllobacterium_sophorae	1520277
SGB24506	Neorhizobium_sp_SOG26	2060726		
SGB24484	Phyllobacterium_myrsinacearum	28101		
SGB24489	Phyllobacterium_brassicacearum	314235		
SGB24515	Rhizobium_paranaense	1650438	Rhizobium_sp_SEMIA4064	2127048
SGB24511	Rhizobium_selenitireducens	448181	Rhizobium_sp_KAs_5_22	2067668
SGB24508	Rhizobium_wuzhouense	1986026	Rhizobium_sp_AG855	2183898
SGB24531	Rhizobium_tumorigenes	2041385		
SGB24541	Shinella_sp_WSJ_2	2303749		
SGB24529	Rhizobiales_bacterium	1909294	Rhizobium_sp_YR528,Rhizobium_etli	1500258,29449
SGB24542	Mycoplana_dimorpha	28320		
SGB24519	Rhizobium_miluonense	411945	Rhizobium_tropici,Rhizobium_sp_SG526,Rhizobium_sp_BK338,Rhizobiales_bacterium	398,2587112,2587056,1909294
SGB24555	Phyllobacterium_leguminum	314237		
SGB24530	Rhizobium_tubonense	484088		
SGB24560	Oceaniradius_stylonematis	2184161		
SGB24544	Ensifer_adhaerens	106592		
SGB24559	Nitratireductor_sp_StC3	2126741	Phyllobacteriaceae_bacterium_Z3_1	2448161
SGB24553	Phyllobacterium_salinisoli	1899321		
SGB24552	Rhizobium_borbori	485907		
SGB24543	Rhizobium_album	2182425		
SGB24516	Rhizobium_sp_NXC24	2048897		
SGB24554	Phyllobacterium_phragmitis	2670329		
SGB24562	Pseudaminobacter_salicylatoxidans	93369		
SGB24580	Aquamicrobium_aerolatum	561088		
SGB24422	Methylobacterium_currus	2051553		
SGB24592	Blastomonas_marina	1867408		
SGB24566	Mesorhizobium_sp_ORS_3428	540997		
SGB24605	Altererythrobacter_sp_HME9302	2161824		
SGB24596	Porphyrobacter_sp_HT_58_2	2023229		
SGB24588	Novosphingobium_sp_B3058_49	2183925		
SGB24563	Aminobacter_aminovorans	83263		
SGB24593	Erythrobacter_lutimaris	1538146		
SGB24564	Aminobacter_sp_MSH1	374606	Aminobacter_niigataensis	83265
SGB24599	Erythrobacter_sp_KY5	2011159		
SGB24608	Sphingosinicella_sp_QZX222	2068657		
SGB24583	Mesorhizobium_denitrificans	2294114	Mesorhizobium_sp_GR13	2562308
SGB24561	Mesorhizobium_soli	1295366		
SGB24570	Mesorhizobium_hawassense	1209954		
SGB24576	Mesorhizobium_ephedrae	2116701		
SGB24602	Altererythrobacter_sp_B11	2060312		
SGB24520	Rhizobium_tropici	398	Rhizobium_sp_WW_1	1907375
SGB24610	Sphingomonas_sp_URHD0007	1298856		
SGB24578	Hoeflea_marina	274592		
SGB24585	Novosphingobium_sp_SG900	2587005		
SGB24568	Mesorhizobium_sp_CNPSo_3140	2233532		
SGB24622	Sphingopyxis_solisilvae	1886788		
SGB24597	Porphyrobacter_sp_CACIAM_03H1	2003315		
SGB24574	Mesorhizobium_sp_AP09	2135476		
SGB24621	Sphingopyxis_lindanitolerans	2054227		
SGB24616	Sphingobium_sp_SCG_1	2072936		
SGB24567	Mesorhizobium_sp_ORS_3324	408180		
SGB24581	Martelella_mediterranea	293089		
SGB24619	Sphingopyxis_sp_H005	1759064	Sphingopyxis_sp_H085,Sphingopyxis_sp_H038,Sphingopyxis_sp_H077,Sphingopyxis_sp_H080,Sphingopyxis_sp_H093,Sphingopyxis_sp_H053,Sphingopyxis_sp_H012	1759070,1759066,1759068,1759069,1759071,1759067,1759065
SGB24573	Mesorhizobium_kowhaii	1300272		
SGB24565	Aminobacter_sp_AP02	2135737		
SGB24631	Sphingomonas_oleivorans	1735121		
SGB24617	Blastomonas_natatoria	34015		
SGB24586	Novosphingobium_sp_GV010	2135477		
SGB24637	Sphingomonas_faeni	185950		
SGB24643	Sphingomonas_melonis	152682	Sphingomonas_sp_TPD3009	2171625
SGB24569	Mesorhizobium_sp_M2A_F_Ca_ET_015_02_1_1	2496758	Mesorhizobium_sp_ORS_3359,Mesorhizobium_sp_M2A_F_Ca_ET_043_02_1_1,Mesorhizobium_sp_M2A_F_Ca_ET_046_03_2_1,Mesorhizobium_sp_M2A_F_Ca_ET_043_05_1_1,Mesorhizobium_sp_M2A_F_Ca_ET_042_01_1_1,Mesorhizobium_sp_M2A_F_Ca_ET_039_01_1_1,Mesorhizobium_sp_M2A_F_Ca_ET_037_01_1_1,Mesorhizobium_sp_M2A_F_Ca_ET_017_03_2_1,Mesorhizobium_sp_M2A_F_Ca_ET_040_01_1_1,Mesorhizobium_sp_M2A_F_Ca_ET_029_05_1_1,Mesorhizobium_sp_M2A_F_Ca_ET_046_02_1_1,Mesorhizobium_sp_M2A_F_Ca_ET_067_02_1_1	408184,2493670,2493674,2493671,2496745,2496746,2496748,2496650,2496747,2496658,2496660,2496749
SGB24655	Sphingopyxis_sp_LPB0140	1913578		
SGB24591	Novosphingobium_panipatense	428991	Novosphingobium_sp_TCA1	2682474
SGB24609	Sphingosinicella_sp_GL_C_18	2116704		
SGB24651	Parasphingopyxis_lamellibrachiae	680125		
SGB24703	Thermosipho_atlanticus	238991		
SGB24644	Sphingomonas_sp_FARSPH	2219696		
SGB24654	Sphingorhabdus_sp_GY_G	2292257		
SGB24633	Sphingomonas_sp_CF311	2135485		
SGB24702	Thermosipho_affectus	660294	Thermosipho_sp_1070,Thermosipho_sp_1063,Thermosipho_sp_1074,Thermosipho_sp_1223	1437364,1462747,1643331,1643332
SGB24635	Sphingomonas_pokkalii	2175090		
SGB24699	Petrotoga_sibirica	156202	Petrotoga_sp_SL27	1445612
SGB24645	Sphingomonas_sp_WZY_27	2283317		
SGB24662	Alkalispirochaeta_alkalica	46356	Alkalispirochaeta_sphaeroplastigenens	1187066
SGB24636	Sphingomonas_sp_CFBP_13603	2774040	Sphingomonas_sp_PP_CE_3G_477,Sphingomonas_sp_CFBP_13728	2135660,2775294
SGB24634	Sphingomonas_leidyi	68569		
SGB24649	Sphingorhabdus_sp_M41	1806885		
SGB24667	Eubacterium_ruminantium	42322		
SGB24659	Oceanispirochaeta_sp_M1	2283433		
SGB24677	Coraliomargarita_sp_WN38	2174842		
SGB24731	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula	1763363		
SGB24504	Neorhizobium_tomejilense	2093828	Neorhizobium_galegae,Neorhizobium_sp_T7_12,Neorhizobium_sp_T6_25,Neorhizobium_sp_T25_27,Neorhizobium_sp_T25_13	399,2093832,2093833,2093831,2093830
SGB24853	Mycoplasma_phocidae	142651		
SGB24849	Mycoplasma_anseris	92400		
SGB24760	Dolichospermum_circinale	109265	Dolichospermum_planctonicum,Anabaena_sp_FACHB_1250,Anabaena_sp_FACHB_1391,Dolichospermum_sp_FACHB_1091,Dolichospermum_flos_aquae	136072,2692770,2692771,2692798,1166
SGB24848	Mycoplasma_cloacale	92401		
SGB24793	Polynucleobacter_victoriensis	2049319		
SGB24854	Mycoplasma_phocicerebrale	142649		
SGB24852	Mycoplasma_auris	51363		
SGB24733	Stanieria_sp_NIES_3757	1807358		
SGB24725	filamentous_cyanobacterium_CCP4	2107699	filamentous_cyanobacterium_CCT1	2107702
SGB24735	Merismopedia_glauca	292586		
SGB24723	Phormidesmis_priestleyi	268141		
SGB24726	filamentous_cyanobacterium_CCP3	2107704		
SGB24743	Chroococcidiopsis_sp_TS_821	1378066		
SGB24724	filamentous_cyanobacterium_CCP1	2107703	filamentous_cyanobacterium_CCP2	2107700
SGB24795	Rhodococcus_sp_SAORIC_690	1923970	Limnobacter_sp_SAORIC_580	2732163
SGB24804	Nitrosospira_sp_Nsp2	136548		
SGB24867	Entomoplasma_ellychniae	2114	Mesoplasma_corruscae	216874
SGB24791	Polynucleobacter_paneuropaeus	2527775	Polynucleobacter_asymbioticus	576611
SGB24722	Leptolyngbya_frigida	268127		
SGB24864	Entomoplasma_lucivorax	209274		
SGB24734	Pleurocapsa_sp_CCALA_161	2107688		
SGB24870	Spiroplasma_alleghenense	216931		
SGB24812	Nitrosomonas_sp_Nm84	200124	Nitrosomonas_sp_Nm86	200125
SGB24810	Nitrosomonas_oligotropha	42354	Nitrosomonas_sp_Nm141	2135771
SGB24794	Pleionea_mediterranea	523701		
SGB24737	filamentous_cyanobacterium_Phorm_46	2107705	filamentous_cyanobacterium_Phorm_6	2107706
SGB24763	Sphaerospermopsis_aphanizomenoides	459663	Sphaerospermopsis_kisseleviana,Sphaerospermopsis_reniformis,Sphaerospermopsis_sp_LEGE_00249,Sphaerospermopsis_sp_FACHB_1094,Sphaerospermopsis_sp_FACHB_1194,Sphaerospermopsis_sp_LEGE_08334	289435,531300,1380707,2692861,2692862,1828651
SGB24809	Nitrosomonas_sp_APG5	2116706		
SGB24761	Cuspidothrix_issatschenkoi	230752		
SGB24841	Fusobacterium_necrogenes	858		
SGB24746	Nostoc_sp_Lobaria_pulmonaria_5183_cyanobiont	1618022		
SGB24815	Novimethylophilus_kurashikiensis	1825523		
SGB24886	Caloramator_fervidus	29344		
SGB24765	Chlorogloea_sp_CCALA_695	2107693		
SGB24828	Psychrilyobacter_sp_S5	2283384	Psychrilyobacter_sp_SD5	2293438
SGB24888	Tepidibacter_thalassicus	214905		
SGB24750	Nostoc_commune	1178		
SGB24766	Chamaesiphon_polymorphus	2107691		
SGB24806	Nitrosomonas_sp_Nm143	200123		
SGB24872	Anaerobranca_gottschalkii	108328		
SGB24773	Aphanothece_hegewaldii	1521625		
SGB24873	Anaerobranca_californiensis	182411		
SGB24762	Anabaena_cylindrica	1165		
SGB24892	Romboutsia_maritimum	2020948		
SGB24883	Aerococcaceae_bacterium_ZY16052	2036206		
SGB24882	Alkalibaculum_bacchi	645887		
SGB24895	Asaccharospora_irregularis	29359		
SGB24887	Tepidibacter_formicigenes	227138		
SGB24879	Clostridiaceae_bacterium_14S0207	2082193		
SGB24827	Abditibacterium_utsteinense	1960156		
SGB24909	Clostridium_algidicarnis	37659		
SGB24946	Peptostreptococcaceae_bacterium_pGA_8	1520829		
SGB24925	Moorella_humiferrea	676965		
SGB24999	Fructobacillus_ficulneus	157463		
SGB25016	Lactobacillus_rodentium	947835		
SGB24908	Clostridium_putrefaciens	99675		
SGB24906	Clostridium_vincentii	52704		
SGB24748_group	Desmonostoc_muscorum	1179	Nostoc_sp_ATCC_53789,Nostoc_sp_UIC_10630,Nostoc_sp_C057,Nostoc_sp_UCD120,Nostoc_sp_UCD122,Nostoc_sp_UCD121,Nostoc_sp_FACHB_133,Nostoc_sp_LEGE_12450,Nostoc_sp_LEGE_12447,Nostoc_sp_KVJ20,Nostoc_sp_TCL240_02,Nostoc_sp_C052,Nostoc_punctiforme,Nostoc_foliaceum	76335,2100146,2576903,2681312,2681306,2681305,2692835,1828643,1828640,457944,2572090,2576902,272131,2692914
SGB24898	Clostridium_isatidis	182773		
SGB25003	Lactobacillus_pontis	35787		
SGB24891	Romboutsia_ilealis	1115758		
SGB24918	Clostridium_luticellarii	1691940		
SGB24982	Exiguobacterium_sp_AM39_5BH	2292355		
SGB24981	Exiguobacterium_aurantiacum	33987	Exiguobacterium_sp_ZOR0005	1339226
SGB24990	Weissella_soli	155866		
SGB24741	Acaryochloris_sp_RCC1774	1764569		
SGB24890	Romboutsia_hominis	1507512	Romboutsia_sp_MT17	1720299
SGB24947	Lachnospiraceae_bacterium_oral_taxon_500	712991		
SGB24956	Jeotgalicoccus_halotolerans	157227	Jeotgalicoccus_nanhaiensis	568603
SGB24933	Acetobacterium_sp_KB_1	2184575		
SGB24832	Leptotrichia_sp_oral_taxon_847	1785996		
SGB25049	Aerococcus_suis	371602		
SGB24974	Bacillus_urumqiensis	1548213		
SGB24973	Alkalicoccus_saliphilus	200989		
SGB25043	Lactobacillus_bambusae	2024736		
SGB24978	Bacillus_lonarensis	1464122		
SGB24905	Clostridium_beijerinckii	1520		
SGB25051	Facklamia_tabacinasalis	87458	Aerococcaceae_bacterium_INB8	2748684
SGB24935	Anaerococcus_nagyae	1755241		
SGB24958	Jeotgalicoccus_aerolatus	709510	Jeotgalicoccus_halophilus	586411
SGB25024	Apilactobacillus_micheneri	1899430	Apilactobacillus_timberlakei,Lactobacillus_timberlakei,Lactobacillus_micheneri,Lactobacillus_kosoi	2008380,2008380,1899430,2051900
SGB25070	Veillonella_criceti	103891		
SGB25036	Lactobacillus_sp_CBA3605	2099788		
SGB25032	Lactobacillus_sakei	1599		
SGB24976	Salipaludibacillus_keqinensis	2045207		
SGB25050	Alkalibacterium_olivapovliticus	99907		
SGB24979	Ruegeria_sp_NKC1_1	2099786		
SGB24975	Bacillus_sp_YSP_3	2045244		
SGB25085	Staphylococcus_muscae	1294		
SGB24977	Salsuginibacillus_halophilus	517424		
SGB24970	Anoxybacillus_vitaminiphilus	581036		
SGB25035	Lactobacillus_sp_CBA3606	2099789		
SGB24921	Sporolituus_thermophilus	608505		
SGB25103	Staphylococcus_devriesei	586733		
SGB25088	Staphylococcus_lutrae	155085		
SGB25087	Staphylococcus_rostri	522262		
SGB25106	Staphylococcus_petrasii	1276936		
SGB25104	Staphylococcus_devriesei	586733		
SGB24912	Clostridium_liquoris	1289519		
SGB25126	Planococcus_halotolerans	2233542	Planomicrobium_sp_Y74	2478977
SGB25061	Selenomonas_sp_oral_taxon_920	1884263		
SGB25135	Kurthia_zopfii	1650		
SGB25130	Sporosarcina_sp_BI001_red	2282866		
SGB25075	Staphylococcus_argensis	1607738		
SGB25129	Planococcus_maitriensis	221799		
SGB25127	Planomicrobium_okeanokoites	244	Planomicrobium_sp_MB_3u_38	2058318
SGB25136	Kurthia_sibirica	202750		
SGB25131	Sporosarcina_sp_PTS2304	2283194		
SGB25091	Staphylococcus_felis	46127		
SGB25128	Planomicrobium_soli	1176648		
SGB25145	Bacillus_sp_V59_32a	1758641		
SGB25133	Psychrobacillus_insolitus	1461		
SGB25141	Lysinibacillus_chungkukjangi	1202712		
SGB25147	Bacillus_saganii	2303992		
SGB25148	Bacillus_firmus	1399	Cytobacillus_firmus	1399
SGB25142	Lysinibacillus_sp_2017	2169540	Lysinibacillus_sp_S2017	2561923
SGB25155	Falsibacillus_pallidus	493781		
SGB25132	Sporosarcina_pasteurii	1474		
SGB25146	Bacillus_glennii	2303991		
SGB25151	Bacillus_sp_YLB_04	2259171		
SGB25134	Paenisporosarcina_sp_OV554	2135694		
SGB25185	Halolactibacillus_alkaliphilus	442899		
SGB25158	Bacillus_sp_OV186	2135741		
SGB25186	Halolactibacillus_halophilus	306540		
SGB25179	Oceanobacillus_chungangensis	1229152		
SGB25160	Bacillus_pseudomycoides	64104		
SGB25190	Paraliobacillus_ryukyuensis	200904		
SGB25181	Oceanobacillus_arenosus	1229153		
SGB25188	Pelagirhabdus_alkalitolerans	1612202		
SGB25161	Bacillus_pseudomycoides	64104		
SGB25228	Lactobacillus_bombi	1303590		
SGB25157	Bacillus_taeanensis	273032		
SGB25177	Pseudogracilibacillus_auburnensis	1494959		
SGB25159	Bacillus_acidiceler	371036	Bacillus_sp_NFR08	1566284
SGB25140	Lysinibacillus_sp_B2A1	2081964		
SGB25149	Bacillus_firmus	1399	Bacillus_oceanisediminis	665099
SGB25150	Bacillus_oceanisediminis	665099		
SGB25176	Halalkalibacillus_sp_B3227	2018042		
SGB25156	Bacillus_sp_YR335	2135743		
SGB25220	Listeria_kieliensis	1621700	Listeria_thailandensis	2268407
SGB25278	Streptococcus_massiliensis	313439		
SGB25153	Bacillus_sp_HNG	2293325		
SGB25189	Saliterribacillus_persicus	930114		
SGB25154	Bacillus_lentus	1467		
SGB25187	Streptohalobacillus_salinus	621096		
SGB25257	Streptococcus_pluranimalium	82348		
SGB25191	Gracilibacillus_dipsosauri	178340		
SGB25307	Streptococcus_ferus	1345		
SGB25315	Lactococcus_termiticola	2169526		
SGB25229	Trichococcus_palustris	140314		
SGB25193	Bacillus_aquimaris	189382		
SGB25213	Bacillus_aryabhattai	412384	Bacillus_sp_CBEL_1	2502980
SGB25214	Jeotgalibacillus_proteolyticus	2082395		
SGB25308	Lactococcus_plantarum	1365		
SGB25314	Lactococcus_lactis	1358	Lactococcus_taiwanensis	1151742
SGB25309	Lactococcus_piscium	1364	Lactococcus_sp_TMW21615	2749962
SGB25301	Streptococcus_sp_Z15	2173853	Streptococcus_sp_Z2,Streptococcus_sp_Z1_2018	2304042,2304043
SGB25264	Streptococcus_halichoeri	254785		
SGB25210	Pueribacillus_theae	2171751		
SGB25180	Oceanobacillus_sp_143	2055874	Oceanobacillus_sp_160	2052660
SGB24960	Bacillus_fordii	254759	Cytobacillus_oceanisediminis	665099
SGB25316	Leptospira_kobayashii	1917830		
SGB25324	Leptospira_johnsonii	1917820		
SGB25318	Leptospira_ryugenii	1917863		
SGB25330	Cohnella_laeviribosi	380174		
SGB25317	Leptospira_ellinghausenii	1917822		
SGB25267	Streptococcus_hyointestinalis	1337		
SGB25381	Brevibacillus_sp_MCWH	2508871		
SGB25215	Pradoshia_eiseniae	2064768	Bacillales_bacterium	1904864
SGB25384	Melghirimyces_profundicolus	1242148		
SGB25349	Paenibacillus_sp_CAA11	1532905		
SGB25340	Paenibacillus_montanisoli	2081970		
SGB25344	Paenibacillus_paeoniae	2292705		
SGB25347	Fontibacillus_phaseoli	1416533		
SGB25336	Cohnella_lupini	1294267		
SGB25342	Paenibacillus_prosopidis	630520		
SGB25438	Anaerostipes_sp_494a	1261636		
SGB25341	Paenibacillus_sp_OV191	2135473		
SGB25385	Planifilum_fimeticola	201975		
SGB25358	Paenibacillus_sp_SMB1	1803190		
SGB25493	Mediterraneibacter_butyricigenes	2316025	Dorea_sp_OM02_2LB,Ruminococcus_sp_AF14_10,Lachnospiraceae_bacterium_Choco86	2292347,2292247,2109690
SGB25332	Paenibacillus_sp_DXL2	2211139		
SGB25386	Desmospora_activa	500615		
SGB25339	Paenibacillus_taihuensis	1156355		
SGB25437	Coprococcus_sp_AF21_14LB	2292231		
SGB25346	Paenibacillus_sp_YN15	1742774		
SGB25572	Thermoplasma_sp_Kam2015	2094122		
SGB25421	Muricomes_intestini	1796634		
SGB25545	Ruminococcaceae_bacterium	1898205	Ruminococcaceae_bacterium_R_25	2202136
SGB25497	Ruminococcus_sp_AF41_9	2292069		
SGB25594	Candidatus_Nitrosomarinus_catalina	1898749		
SGB25355	Paenibacillus_thiaminolyticus	49283		
SGB25345	Paenibacillus_cellulosilyticus	375489		
SGB25360	Paenibacillus_barcinonensis	198119		
SGB25387	Tumebacillus_permanentifrigoris	378543		
SGB25547	Clostridiaceae_bacterium_NSJ_33	2763659		
SGB25359	Paenibacillus_silvae	1325358	Paenibacillus_xylanexedens,Paenibacillus_sp_JGP012	528191,2735914
SGB25375	Brevibacillus_laterosporus	1465	Brevibacterium_sp_JNUCC_42	2777985
SGB25367	Paenibacillus_donghaensis	414771		
SGB25372	Paenibacillus_sp_Soil766	1736404		
SGB25230	Trichococcus_patagoniensis	382641		
SGB25544	Anaerosacchriphilus_polymeriproducens	1812858		
SGB25550	Anaerobacterium_chartisolvens	1297424		
SGB25578	Methanococcoides_vulcani	1353158	Methanococcoides_sp_NM1	1201013
SGB25539	Clostridium_sp_AM58_1XD	2292307		
SGB25431	Lachnospiraceae_bacterium_NSJ_29	2763667	Lachnospiraceae_bacterium_OF09_33XD	2292273
SGB25640	Desulfurococcaceae_archaeon_AG1	2027460		
SGB25567	Methanospirillum_lacunae	668570		
SGB25638	Acidianus_sulfidivorans	312539		
